year,rank,university,annual_budget_yi_yuan,current_year_income_yi_yuan,income_total_yi_yuan,annual_income_total_yi_yuan,annual_expenditure_total_yi_yuan,prior_year_budget_yi_yuan,change_yi_yuan,change_ratio,fiscal_appropriation_income_yi_yuan,fiscal_appropriation_ratio,department,province,source_image,source_url,extraction_method,verified,notes
2023,7,山东大学,166.58,109.12,166.58,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,8,同济大学,152.04,103.53,152.04,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,9,武汉大学,151.36,91.83,151.36,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,10,西安交通大学,146.29,87.18,146.29,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,11,东南大学,145.49,99.76,145.49,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,12,华中科技大学,137.37,94.14,137.37,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,13,华南理工大学,125.26,82.04,125.26,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,14,四川大学,124.01,78.97,124.01,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,15,中南大学,120.00,76.71,120.00,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,16,北京师范大学,115.69,80.50,115.69,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,17,厦门大学,113.17,86.26,113.17,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,18,大连理工大学,106.13,69.19,106.13,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,19,吉林大学,104.72,75.14,104.72,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,20,中国人民大学,104.48,75.26,104.48,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,21,南京大学,97.49,63.11,97.49,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,22,天津大学,91.95,60.10,91.95,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,23,电子科技大学,87.87,59.39,87.87,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,24,重庆大学,84.54,58.02,84.54,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,25,湖南大学,79.33,47.21,79.33,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,26,兰州大学,77.88,37.93,77.88,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,27,华东师范大学,76.35,57.36,76.35,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,29,南开大学,70.72,53.81,70.72,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,30,西安电子科技大学,68.25,42.65,68.25,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,31,中国农业大学,67.07,46.71,67.07,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,32,东北大学,66.06,46.95,66.06,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,33,西南交通大学,65.17,40.92,65.17,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,34,北京科技大学,64.60,40.24,64.60,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,35,北京交通大学,61.40,38.43,61.40,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,36,北京邮电大学,59.22,30.73,59.22,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,37,中国石油大学（北京）,56.59,33.06,56.59,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,38,西南大学,55.73,40.35,55.73,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,39,河海大学,55.31,37.16,55.31,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,40,中国海洋大学,53.86,37.89,53.86,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,41,中国地质大学（武汉）,52.74,32.12,52.74,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,42,长安大学,49.34,40.11,49.34,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,43,中国石油大学（华东）,49.07,32.34,49.07,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,44,西北农林科技大学,48.91,37.38,48.91,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,45,中国矿业大学,48.79,31.80,48.79,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,46,华北电力大学,48.51,30.61,48.51,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,47,华中农业大学,47.82,32.92,47.82,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,48,江南大学,45.94,29.44,45.94,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,49,合肥工业大学,45.91,28.97,45.91,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,50,华东理工大学,45.76,30.72,45.76,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,51,华中师范大学,39.06,29.33,39.06,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,52,陕西师范大学,37.61,28.37,37.61,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,53,北京化工大学,37.41,21.90,37.41,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,54,东华大学,36.93,22.20,36.93,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,55,南京农业大学,33.85,26.67,33.85,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,56,北京中医药大学,33.15,27.74,33.15,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,57,东北师范大学,30.99,27.05,30.99,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,58,中国地质大学（北京）,29.85,17.43,29.85,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,59,中国药科大学,29.23,17.69,29.23,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,60,中国传媒大学,28.48,21.67,28.48,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,61,中央财经大学,26.94,21.09,26.94,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,62,中南财经政法大学,26.78,18.00,26.78,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,63,中国矿业大学（北京）,23.37,11.80,23.37,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,64,北京林业大学,23.37,16.97,23.37,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,65,西南财经大学,22.93,21.95,22.93,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,66,上海财经大学,21.93,18.85,21.93,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,67,东北林业大学,21.07,17.12,21.07,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,68,中国政法大学,19.88,16.73,19.88,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,69,对外经济贸易大学,19.88,15.51,19.88,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,70,上海外国语大学,17.41,12.96,17.41,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,71,北京外国语大学,14.30,13.80,14.30,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,72,中央美术学院,12.54,8.69,12.54,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,73,北京语言大学,11.64,10.01,11.64,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,74,中央音乐学院,8.22,7.08,8.22,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,75,中央戏剧学院,4.15,3.98,4.15,,,,,,,,,,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2024,1,清华大学,385.69,,,,,410.93,-25.24,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,2,浙江大学,328.61,,,,,309.01,19.60,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,3,上海交通大学,281.58,,,,,265.16,16.42,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,4,北京大学,243.30,,,,,222.47,20.83,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,5,复旦大学,182.26,,,,,178.69,3.57,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,6,中山大学,178.39,,,,,197.14,-18.75,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,7,同济大学,161.31,,,,,152.04,9.27,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,8,西安交通大学,160.98,,,,,146.29,14.69,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,9,东南大学,160.70,,,,,145.49,15.21,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,10,武汉大学,141.20,,,,,151.36,-10.16,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,11,山东大学,139.71,,,,,166.58,-26.87,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,12,华中科技大学,137.70,,,,,137.37,0.00,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,13,南京大学,121.41,,,,,97.49,23.92,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,14,华南理工大学,120.39,,,,,125.26,-4.87,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,15,四川大学,120.29,,,,,124.01,-3.72,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,16,厦门大学,117.24,,,,,113.17,4.07,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,17,北京师范大学,116.06,,,,,115.69,0.37,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,18,中南大学,108.39,,,,,120.00,-11.61,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,19,吉林大学,102.12,,,,,104.72,-2.60,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,20,大连理工大学,100.17,,,,,106.13,-5.96,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,21,中国人民大学,68.66,,,,,104.48,-4.59,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,22,湖南大学,97.84,,,,,79.33,18.51,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,23,天津大学,92.25,,,,,91.95,0.30,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,24,重庆大学,87.14,,,,,84.54,2.60,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,25,中国农业大学,83.40,,,,,67.07,16.33,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,26,电子科技大学,80.57,,,,,87.87,-7.30,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,27,武汉理工大学,77.12,,,,,71.78,5.34,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,28,西安电子科技大学,76.90,,,,,68.25,8.65,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,29,东北大学,74.34,,,,,66.06,8.28,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,30,华东师范大学,74.20,,,,,76.35,-2.15,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,31,北京科技大学,72.83,,,,,64.60,8.23,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,32,西南交通大学,66.52,,,,,65.17,1.35,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,33,北京交通大学,66.35,,,,,61.40,4.95,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,34,兰州大学,66.21,,,,,77.88,-11.67,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,35,南开大学,64.03,,,,,70.72,-6.69,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,36,中国海洋大学,61.56,,,,,53.86,7.70,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,37,北京邮电大学,60.97,,,,,59.22,1.75,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,38,西北农林科技大学,60.10,,,,,48.91,11.19,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,39,西南大学,58.23,,,,,55.73,2.50,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,40,中国石油大学（北京）,55.85,,,,,56.59,-0.74,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,41,中国地质大学（武汉）,55.49,,,,,52.74,2.75,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,42,华北电力大学,52.47,,,,,48.51,3.96,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,43,中国矿业大学,51.02,,,,,48.79,2.23,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,44,中国石油大学（华东）,50.12,,,,,49.07,1.05,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,45,江南大学,49.47,,,,,45.94,3.53,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,46,河海大学,49.20,,,,,55.31,-6.11,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,47,华中农业大学,48.85,,,,,47.82,1.03,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,48,合肥工业大学,48.69,,,,,45.91,2.78,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,49,长安大学,48.06,,,,,49.34,-1.28,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,50,华东理工大学,46.91,,,,,45.76,1.15,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,51,北京化工大学,39.78,,,,,37.41,2.37,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,52,华中师范大学,39.73,,,,,39.06,0.67,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,53,东华大学,37.35,,,,,36.93,0.42,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,54,中国地质大学（北京）,36.01,,,,,29.85,6.16,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,55,陕西师范大学,35.88,,,,,37.61,-1.73,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,56,南京农业大学,35.77,,,,,33.85,1.92,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,57,北京中医药大学,34.81,,,,,33.15,1.66,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,58,中国药科大学,33.48,,,,,29.23,4.25,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,59,东北师范大学,66.00,,,,,,,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,60,中国传媒大学,28.81,,,,,28.48,0.33,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,61,中南财经政法大学,26.44,,,,,26.78,-0.34,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,62,北京林业大学,25.59,,,,,23.37,2.22,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,63,上海财经大学,25.44,,,,,21.93,3.51,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,64,中央财经大学,25.28,,,,,26.94,-0.06,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,65,中国矿业大学（北京）,25.26,,,,,23.37,1.89,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,66,西南财经大学,23.15,,,,,22.93,0.22,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,67,中国政法大学,20.71,,,,,19.88,0.83,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,68,东北林业大学,20.45,,,,,21.07,-0.62,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,69,对外经济贸易大学,20.09,,,,,19.88,0.21,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,70,北京外国语大学,17.18,,,,,14.30,2.88,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,71,上海外国语大学,16.37,,,,,17.41,-1.04,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,72,中央美术学院,12.90,,,,,12.54,0.36,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,73,北京语言大学,12.21,,,,,11.64,0.57,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,74,中央音乐学院,10.88,,,,,8.22,2.66,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,75,中央戏剧学院,4.23,,,,,4.15,0.08,,,,,,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2025,1,清华大学,395.18,291.56,,,,385.69,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,2,浙江大学,352.31,206.59,,,,328.81,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,3,上海交通大学,294.48,,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,4,北京大学,259.14,172.62,,,,243.30,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,6,中山大学,216.22,15.63,,,,178.39,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,7,复旦大学,182.95,122.66,,,,182.26,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,8,同济大学,174.98,100.13,,,,161.31,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,9,西安交通大学,661.00,107.25,,,,160.98,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,11,东南大学,162.85,105.80,,,,160.70,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,12,山东大学,161.96,116.64,,,,139.71,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,13,武汉大学,145.51,88.53,,,,141.20,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,14,华中科技大学,45.36,98.33,,,,137.70,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,16,厦门大学,128.59,88.14,,,,117.24,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,18,南京大学,127.18,,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,19,华南理工大学,126.50,120.39,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,20,四川大学,124.98,84.42,,,,120.29,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,23,大连理工大学,106.80,77.70,,,,100.17,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,24,重庆大学,106.27,71.19,,,,87.14,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,25,天津大学,106.23,69.99,,,,92.25,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,26,吉林大学,104.32,72.90,,,,102.12,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,27,湖南大学,103.63,71.01,,,,97.84,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,28,中国农业大学,100.47,69.72,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,29,电子科技大学,63.90,,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,30,中国人民大学,91.73,68.35,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,33,西安电子科技大学,85.46,48.95,,,,76.90,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,34,西南交通大学,84.62,60.46,,,,66.52,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
