university,year,budget_yi_yuan,source_type,metric_code,source_url,notes,growth_rate,growth_percent
清华大学,2023,410.926656,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/4/6D/2B/402AE299C2BAC1C7FA4AC942C83_6598C762_644C6.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.13480442110895874,13.480442110895874
清华大学,2024,385.692317,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/6/63/0F/1D7DC256140AE0C3998E77B5981_FFBE952D_98A7B.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,-0.061408376973237755,-6.140837697323775
清华大学,2025,395.177127,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/4/CE/D9/1D5CCA339C64A8CC1B89FDA33FA_7F6DD4F6_90319.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.02459164878827491,2.459164878827491
清华大学,2026,403.927363,official_pdf,income_total,https://www.tsinghua.edu.cn/__local/B/DA/82/5C6F131EE6AB26E752548AD706D_9E6258EF_9DAAD.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.02214256697098782,2.214256697098782
西安交通大学,2015,63.775269,official_pdf,income_total,local://xjtu/2015预算.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.19225513954205597,19.225513954205596
西安交通大学,2016,56.372289,official_pdf,income_total,local://xjtu/2016预算.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,-0.11607916542068997,-11.607916542068997
西安交通大学,2017,70.439619,official_pdf,income_total,local://xjtu/2017预算.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.24954335276326978,24.95433527632698
西安交通大学,2018,80.394564,official_pdf,income_total,local://xjtu/2018预算.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.14132593476974953,14.132593476974954
西安交通大学,2019,88.170784,official_pdf,income_total,local://xjtu/2019预算.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.09672569404070641,9.672569404070641
西安交通大学,2020,101.162665,official_pdf,income_total,local://xjtu/2020预算.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.1473490470494172,14.73490470494172
西安交通大学,2021,114.68,third_party_ocr_fallback,legacy_budget_yi_yuan,https://m.mp.oeeee.com/a/BAAFRD000020210414468623.html,,0.13361979935977364,13.361979935977363
西安交通大学,2022,133.719752,official_pdf,income_total,local://xjtu/2022预算.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.16602504359958137,16.602504359958136
西安交通大学,2023,146.288696,official_pdf,income_total,local://xjtu/2023预算.pdf,official candidate; metric priority: budget_total > income_total > expense_total > current_year_expense_total > current_year_income_total,0.09399467028625641,9.39946702862564
